The Secret Invasion	/wiki/The_Secret_Invasion	1964	Roger Corman	Stewart Granger, Raf Vallone, Mickey Rooney	War	United Artists	USA
The Secret Life of Bees	/wiki/The_Secret_Life_of_Bees_(film)	2008	Gina Prince-Bythewood	Queen Latifah, Dakota Fanning, Jennifer Hudson, Alicia Keys, Sophie Okenedo, Paul Bettany, Tristan Wilds	Drama	Fox Searchlight Pictures Based on The Secret Life of Bees by Sue Monk Kidd	USA
The Secret Life of Pets	/wiki/The_Secret_Life_of_Pets	2016	Chris Renaud	Louis C.K. Eric Stonestreet Kevin Hart Albert Brooks	Animation Comedy	Universal Pictures	USA
The Secret Life of Walter Mitty	/wiki/The_Secret_Life_of_Walter_Mitty_(1947_film)	1947	Norman Z. McLeod	Danny Kaye, Virginia Mayo	Comedy	RKO; remade in 2013	USA
The Secret Life of Walter Mitty	/wiki/The_Secret_Life_of_Walter_Mitty_(2013_film)	2013	Ben Stiller	Ben Stiller, Kristen Wiig, Shirley MacLaine, Adam Scott, Kathryn Hahn, Sean Penn	Dramedy	20th Century Fox Based on the short story of the same name by James Thurber	USA
The Secret Life of an American Wife	/wiki/The_Secret_Life_of_an_American_Wife	1968	George Axelrod	Walter Matthau, Anne Jackson, Patrick O'Neal	Comedy	20th Century Fox; music by Billy May	USA
The Secret Lives of Dentists	/wiki/The_Secret_Lives_of_Dentists	2002	Alan Rudolph	Campbell Scott, Hope Davis, Denis Leary	Drama	based on The Age of Grief by Jane Smiley	USA
The Secret Partner	/wiki/The_Secret_Partner	1961	Basil Dearden	Stewart Granger, Bernard Lee	Crime	NULL	UK
The Secret Place	/wiki/The_Secret_Place_(film)	1957	Clive Donner	Belinda Lee, Ronald Lewis	Drama	NULL	UK
The Secret Rapture	/wiki/The_Secret_Rapture_(film)	1993	Howard Davies	Juliet Stevenson, Joanne Whalley	Drama	NULL	UK
The Secret Sex Lives of Romeo and Juliet	/wiki/The_Secret_Sex_Lives_of_Romeo_and_Juliet	1969	Bethel Buckalew	Deirdre Nelson	Adult comedy	NULL	USA
The Secret Six	/wiki/The_Secret_Six	1931	George W. Hill	Wallace Beery, Lewis Stone	Crime	NULL	USA
The Secret Tent	/wiki/The_Secret_Tent	1956	Don Chaffey	Donald Gray, Andree Melly	Crime	NULL	UK
The Secret War of Harry Frigg	/wiki/The_Secret_War_of_Harry_Frigg	1968	Jack Smight	Paul Newman	War Comedy	Universal	USA
The Secret Ways	/wiki/The_Secret_Ways	1961	Phil Karlson	Richard Widmark	Thriller	Universal	USA
The Secret of Blood Island	/wiki/The_Secret_of_Blood_Island	1964	Quentin Lawrence	Jack Hedley, Barbara Shelley	War	NULL	UK
The Secret of Convict Lake	/wiki/The_Secret_of_Convict_Lake	1951	Michael Gordon	Glenn Ford, Gene Tierney	Western	20th Century Fox	USA
The Secret of Dr. Kildare	/wiki/The_Secret_of_Dr._Kildare	1939	Harold S. Bucquet	Lew Ayres, Lionel Barrymore, Lionel Atwill	Drama	MGM	USA
The Secret of Madame Blanche	/wiki/The_Secret_of_Madame_Blanche	1933	NULL	NULL	NULL	NULL	USA
The Secret of My Succe$s	/wiki/The_Secret_of_My_Success_(1987_film)	1987	Herbert Ross	Michael J. Fox, Helen Slater, Margaret Whitton	Comedy	Universal	USA
The Secret of My Success	/wiki/The_Secret_of_My_Success_(1965_film)	1965	Andrew L. Stone	James Booth, Shirley Jones	Comedy	NULL	UK
The Secret of My Success	/wiki/The_Secret_of_My_Success_(1965_film)	1965	Andrew L. Stone	Shirley Jones, Stella Stevens, Honor Blackman, James Booth, Lionel Jeffries	Comedy	MGM	USA
The Secret of NIMH	/wiki/The_Secret_of_NIMH	1982	Don Bluth	Voices of Dom DeLuise, Peter Strauss	Animated	MGM	USA
The Secret of Roan Inish	/wiki/The_Secret_of_Roan_Inish	1994	John Sayles	Jeni Courtney	Drama	NULL	USA
The Secret of Santa Vittoria	/wiki/The_Secret_of_Santa_Vittoria	1969	Stanley Kramer	Anna Magnani, Anthony Quinn, Virna Lisi	Comedy, Drama	Golden Globe for Best Comedy	USA
The Secret of the Loch	/wiki/The_Secret_of_the_Loch	1934	Milton Rosmer	Seymour Hicks, Nancy O'Neal	Adventure	NULL	UK
The Secret of the Sword	/wiki/The_Secret_of_the_Sword	1985	Ed Friedman	NULL	Animation	NULL	USA
The Secret of the Whistler	/wiki/The_Secret_of_the_Whistler	1946	George Sherman	Richard Dix, Leslie Brooks	Crime drama	Columbia	USA
The Seduction	/wiki/The_Seduction_(film)	1982	David Schmoeller	Morgan Fairchild, Andrew Stevens, Colleen Camp	Thriller	3 Razzie nominations	USA
The Seduction of Joe Tynan	/wiki/The_Seduction_of_Joe_Tynan	1979	Jerry Schatzberg	Alan Alda, Meryl Streep, Rip Torn, Barbara Harris, Melvyn Douglas	Drama	Universal; written by Alda	USA
The Seeker	/wiki/The_Seeker_(film)	2007	David Loren Cunningham	Ian McShane	Fantasy	based on The Dark Is Rising by Susan Cooper	USA
The Seekers	/wiki/The_Seekers_(1954_film)	1954	Ken Annakin	Jack Hawkins, Glynis Johns	Adventure	Set in New Zealand	UK
The Selfish Giant	/wiki/The_Selfish_Giant_(2013_film)	2013	Clio Barnard	Conner Chapman, Shaun Thomas, Sean Gilder, Lorraine Ashbourne, Ian Burfield, Steve Evets	Drama	IFC Films	UK
The Sell Out	/wiki/The_Sell_Out_(film)	1976	Peter Collinson	Oliver Reed, Richard Widmark	Drama	NULL	UK
The Sell Out	/wiki/The_Sell_Out_(film)	1976	Peter Collinson	Richard Widmark, Oliver Reed	Drama	Warner Bros.	USA
The Sellout	/wiki/The_Sellout_(film)	1952	Gerald Mayer	Walter Pidgeon, Paula Raymond	Drama	MGM	USA
The Sender	/wiki/The_Sender	1982	Roger Christian	Kathryn Harrold, Paul Freeman	Horror	NULL	USA
The Sender	/wiki/The_Sender	1982	Roger Christian	Kathryn Harrold, Željko Ivanek	Horror	NULL	UK
The Sentinel	/wiki/The_Sentinel_(1977_film)	1977	Michael Winner	Chris Sarandon, Martin Balsam, Ava Gardner	Horror	Universal; from Jeffrey Konvitz novel	USA
The Sentinel	/wiki/The_Sentinel_(2006_film)	2006	Clark Johnson	Michael Douglas, Kiefer Sutherland, Eva Longoria, Kim Basinger	Crime drama	based on The Sentinel by Gerald Petievich	USA
The Sergeant	/wiki/The_Sergeant_(film)	1968	John Flynn	Rod Steiger, John Phillip Law	Drama	Warner Bros.	USA
The Serpent and the Rainbow	/wiki/The_Serpent_and_the_Rainbow_(film)	1988	Wes Craven	Bill Pullman, Cathy Tyson, Paul Winfield	Horror	Universal	USA
The Serpent's Egg	/wiki/The_Serpent%27s_Egg_(film)	1977	Ingmar Bergman	Liv Ullmann, David Carradine	Drama	Paramount; Bergman's only Hollywood film	USA
The Serpent's Kiss	/wiki/The_Serpent%27s_Kiss	1997	Philippe Rousselot	Ewan McGregor, Greta Scacchi	Drama	NULL	UK
The Servant	/wiki/The_Servant_(1963_film)	1963	Joseph Losey	Dirk Bogarde, Sarah Miles, Wendy Craig, James Fox	Drama	Number 22 in the BFI Top 100 British films	UK
The Sessions	/wiki/The_Sessions_(film)	2012	Ben Lewin	John Hawkes, Helen Hunt, Moon Bloodgood, Annika Marks, Rhea Perlman, Adam Arkin, William H. Macy, W. Earl Brown, Blake Lindsley, Robin Weigert, Rusty Schwimmer, Jenni Baird	Drama	Fox Searchlight Pictures	USA
The Set-Up	/wiki/The_Set-Up_(1949_film)	1949	Robert Wise	Robert Ryan, Audrey Totter	Drama	from W.C. Heinz novel	USA
The Set-Up	/wiki/The_Set-Up_(1995_film)	1995	Strathford Hamilton	Billy Zane, Mia Sara, James Coburn	Drama	NULL	USA
The Setting Sun	/wiki/The_Setting_Sun_(film)	1992	Rou Tomono	Diane Lane, Donald Sutherland	Drama	Japan	USA
The Seven Little Foys	/wiki/The_Seven_Little_Foys	1955	Melville Shavelson	Bob Hope, James Cagney	Comedy, Biography	Paramount; story of Eddie Foy	USA
The Seven Minutes	/wiki/The_Seven_Minutes_(film)	1971	Russ Meyer	Edy Williams, Yvonne De Carlo, Tom Selleck	Drama	based on Irving Wallace novel	USA
The Seven Year Itch	/wiki/The_Seven_Year_Itch	1955	Billy Wilder	Tom Ewell, Marilyn Monroe	Comedy	20th Century Fox; based on 1952 play	USA
The Seven-Per-Cent Solution	/wiki/The_Seven-Per-Cent_Solution_(film)	1976	Herbert Ross	Alan Arkin, Vanessa Redgrave	Adventure	NULL	UK
The Seven-Per-Cent Solution	/wiki/The_Seven-Per-Cent_Solution_(film)	1976	Herbert Ross	Robert Duvall, Alan Arkin, Nicol Williamson, Samantha Eggar, Laurence Olivier	Mystery	Sherlock Holmes; based on Nicholas Meyer novel	USA
The Seven-Ups	/wiki/The_Seven-Ups	1973	Philip D'Antoni	Roy Scheider, Tony Lo Bianco	Crime drama	20th Century Fox	USA
The Seventh Cross	/wiki/The_Seventh_Cross_(1944_film)	1944	Fred Zinnemann	Spencer Tracy, Hume Cronyn	War drama	MGM	USA
The Seventh Sign	/wiki/The_Seventh_Sign	1988	Carl Schultz	Demi Moore, Michael Biehn, Jurgen Prochnow	Drama	TriStar	USA
The Seventh Survivor	/wiki/The_Seventh_Survivor	1941	Leslie S. Hiscott	Felix Aylmer, Jane Carr	Thriller	NULL	UK
The Seventh Veil	/wiki/The_Seventh_Veil	1945	Compton Bennett	James Mason, Ann Todd, Herbert Lom	Melodrama	NULL	UK
The Seventh Victim	/wiki/The_Seventh_Victim	1943	Mark Robson	Tom Conway, Jean Brooks, Isabel Jewell, Kim Hunter, Hugh Beaumont	Horror	RKO	USA
The Seventh Voyage of Sinbad	/wiki/The_Seventh_Voyage_of_Sinbad	1958	Nathan H. Juran	Kerwin Mathews, Kathryn Grant	Fantasy	Columbia	USA
The Sexplorer	/wiki/The_Sexplorer	1976	Derek Ford	Monika Ringwald, Mark Jones	Sex comedy	NULL	UK
The Shadow	/wiki/The_Shadow_(1994_film)	1994	Russell Mulcahy	Alec Baldwin, John Lone, Penelope Ann Miller	Action	based on the radio series	USA
The Shadow Between	/wiki/The_Shadow_Between_(1931_film)	1931	Norman Walker	Godfrey Tearle, Kathleen O'Regan	Romance/Drama	NULL	UK
The Shadow Returns	/wiki/The_Shadow_Returns	1946	Phil Rosen	Kane Richmond, Barbara Read	Mystery	Monogram	USA
The Shadow of the Cat	/wiki/The_Shadow_of_the_Cat	1961	John Gilling	Conrad Phillips, Barbara Shelley, André Morell	Horror	NULL	UK
The Shaggy D.A.	/wiki/The_Shaggy_D.A.	1976	Robert Stevenson	Dean Jones, Suzanne Pleshette	Family	Disney	USA
The Shaggy Dog	/wiki/The_Shaggy_Dog_(1959_film)	1959	Charles Barton	Fred MacMurray, Tommy Kirk	Comedy	Disney	USA
The Shaggy Dog	/wiki/The_Shaggy_Dog_(2006_film)	2006	Brian Robbins	Tim Allen, Kristin Davis, Spencer Breslin, Danny Glover, Robert Downey, Jr.	Comedy	based on The Shaggy Dog	USA
The Shakedown	/wiki/The_Shakedown_(1959_film)	1959	John Lemont	Terence Morgan, Hazel Court	Crime	NULL	UK
The Shakiest Gun in the West	/wiki/The_Shakiest_Gun_in_the_West	1968	Alan Rafkin	Don Knotts, Pat Morita, Jackie Coogan	Comedy	Universal	USA
The Shanghai Gesture	/wiki/The_Shanghai_Gesture	1941	Josef von Sternberg	Gene Tierney, Walter Huston, Victor Mature	Thriller	United Artists	USA
The Shawshank Redemption	/wiki/The_Shawshank_Redemption	1994	Frank Darabont	Tim Robbins, Morgan Freeman, James Whitmore, Clancy Brown, William Sadler, Gil Bellows, Bob Gunton	Drama	based on a Stephen King story; 7 Oscar nominations	USA
The She-Creature	/wiki/The_She-Creature	1956	Edward L. Cahn	Marla English, Chester Morris	scifi	A.I.P.	USA
The Sheepman	/wiki/The_Sheepman	1958	George Marshall	Glenn Ford, Shirley MacLaine	Western	MGM	USA
The Sheltering Sky	/wiki/The_Sheltering_Sky_(film)	1990	Bernardo Bertolucci	Debra Winger, John Malkovich	Drama	Co-production with Italy	UK
The Shepherd of the Hills	/wiki/The_Shepherd_of_the_Hills_(film)	1941	Henry Hathaway	John Wayne, Betty Field	NULL	NULL	USA
The Sheriff of Fractured Jaw	/wiki/The_Sheriff_of_Fractured_Jaw	1958	Raoul Walsh	Kenneth More, Jayne Mansfield	Comedy/Western	NULL	UK
The Shining	/wiki/The_Shining_(film)	1980	Stanley Kubrick	Jack Nicholson, Shelley Duvall, Danny Lloyd	Horror	NULL	UK
The Shining	/wiki/The_Shining_(film)	1980	Stanley Kubrick	Jack Nicholson, Shelley Duvall, Scatman Crothers, Danny Lloyd, Anne Jackson, Barry Nelson	Horror	from Stephen King novel; 4 Saturn Award nominations	USA
The Shining Hour	/wiki/The_Shining_Hour	1938	Frank Borzage	Joan Crawford, Margaret Sullavan, Melvyn Douglas	Drama	MGM	USA
The Ship That Died	/wiki/The_Ship_That_Died	1938	Jacques Tourneur	John Nesbitt, Leonard Penn, Rhea Mitchell	Short drama	NULL	USA
The Ship That Died of Shame	/wiki/The_Ship_That_Died_of_Shame	1955	Basil Dearden	George Baker, Richard Attenborough	Crime	NULL	UK
The Shipbuilders	/wiki/The_Shipbuilders	1943	John Baxter	Clive Brook, Morland Graham	Drama	NULL	UK
The Shipping News	/wiki/The_Shipping_News_(film)	2001	Lasse Hallström	Kevin Spacey, Julianne Moore, Judi Dench, Cate Blanchett	Drama	based on The Shipping News by E. Annie Proulx	USA
The Shiralee	/wiki/The_Shiralee_(1957_film)	1957	Leslie Norman	Peter Finch, Dana Wilson	Drama	Filmed in Australia	UK
The Shocking Miss Pilgrim	/wiki/The_Shocking_Miss_Pilgrim	1947	George Seaton	Betty Grable, Dick Haymes, Anne Revere	Musical	Fox	USA
The Shoes of the Fisherman	/wiki/The_Shoes_of_the_Fisherman	1968	Michael Anderson	Anthony Quinn, Laurence Olivier, David Janssen, Oskar Werner, Leo McKern, John Gielgud	Drama	from Morris West novel; 2 Oscar nominations	USA
The Shooting	/wiki/The_Shooting	1966	Monte Hellman	Warren Oates, Millie Perkins, Will Hutchins	Western	NULL	USA
The Shooting	/wiki/The_Shooting	1967	Monte Hellman	Warren Oates, Jack Nicholson, Millie Perkins	Western	NULL	USA
The Shooting Party	/wiki/The_Shooting_Party	1985	Alan Bridges	James Mason, Edward Fox, Dorothy Tutin	Drama	Entered into the 14th Moscow International Film Festival	UK
The Shooting Party	/wiki/The_Shooting_Party	1985	Alan Bridges	James Mason, John Gielgud	Drama	NULL	USA
The Shootist	/wiki/The_Shootist	1976	Don Siegel	John Wayne, James Stewart, Lauren Bacall, Ron Howard, Harry Morgan, Scatman Crothers, Hugh O'Brian, Richard Boone, Sheree North	Western	Paramount; Wayne's final film	USA
The Shop Around the Corner	/wiki/The_Shop_Around_the_Corner	1940	Ernst Lubitsch[1]	James Stewart, Carole Lombard	Romantic comedy	NULL	USA
The Shopworn Angel	/wiki/The_Shopworn_Angel	1938	H. C. Potter	James Stewart, Margaret Sullavan, Walter Pidgeon	Drama, War	MGM	USA
The Shout	/wiki/The_Shout	1978	Jerzy Skolimowski	Alan Bates, Susannah York, John Hurt.	Horror	NULL	UK
The Show Goes On	/wiki/The_Show_Goes_On	1937	Basil Dean	Gracie Fields, Owen Nares	Musical/Comedy	NULL	UK
The Show-Off	/wiki/The_Show-Off_(1934_film)	1934	Charles Reisner	Spencer Tracy, Madge Evans, Henry Wadsworth	Comedy	NULL	USA
The Shrike	/wiki/The_Shrike_(film)	1955	José Ferrer	José Ferrer, June Allyson	Drama	NULL	USA
The Shrimp on the Barbie	/wiki/The_Shrimp_on_the_Barbie	1990	\"Alan Smithee\"	Cheech Marin	Comedy	NULL	USA
The Shrink Is In	/wiki/The_Shrink_Is_In	2001	Richard Benjamin	Courteney Cox, David Arquette	Comedy	NULL	USA
The Shuttered Room	/wiki/The_Shuttered_Room	1967	David Greene	Gig Young, Carol Lynley	Suspense	NULL	USA
The Shuttered Room	/wiki/The_Shuttered_Room	1967	David Greene	Oliver Reed, Gig Young	Horror	NULL	UK
The Sicilian	/wiki/The_Sicilian_(film)	1987	Michael Cimino	Christopher Lambert, Terence Stamp	Drama	from novel by Mario Puzo	USA
The Siege	/wiki/The_Siege_(1998_film)	1998	Edward Zwick	Denzel Washington, Annette Bening, Tony Shalhoub, Bruce Willis	Drama	20th Century Fox	USA
The Siege of Pinchgut	/wiki/The_Siege_of_Pinchgut	1959	Harry Watt	Aldo Ray, Heather Sears	Action	Filmed in Australia/Entered into the 9th Berlin International Film Festival	UK
The Sign of Four	/wiki/The_Sign_of_Four_(1932_film)	1932	Graham Cutts	Arthur Wontner, Isla Bevan	Crime	NULL	UK
The Sign of the Cross	/wiki/The_Sign_of_the_Cross_(1932_film)	1932	Cecil B. DeMille	Fredric March, Claudette Colbert, Charles Laughton	Biblical epic	NULL	USA
The Signal	/wiki/The_Signal_(2014_film)	2014	William Eubank	Brenton Thwaites Laurence Fishburne Olivia Cooke Beau Knapp	Thriller	Focus Features	USA
The Silence of the Hams	/wiki/The_Silence_of_the_Hams	1994	Ezio Grossio	Billy Zane, Dom DeLuise	Comedy	NULL	USA
The Silence of the Lambs	/wiki/The_Silence_of_the_Lambs_(film)	1991	Jonathan Demme	Anthony Hopkins, Jodie Foster, Scott Glenn, Ted Levine, Frankie Faison, Anthony Heald, Kasi Lemmons, Diane Baker, Brooke Smith	Thriller	5 Academy Awards; based on a novel by Thomas Harris	USA
The Silencers	/wiki/The_Silencers_(film)	1966	Phil Karlson	Dean Martin, Stella Stevens, Daliah Lavi, Victor Buono, Nancy Kovack, Cyd Charisse	Spy film, comedy	Columbia Pictures; first Matt Helm film	USA
The Silent Enemy	/wiki/The_Silent_Enemy_(1958_film)	1958	William Fairchild	Laurence Harvey	World War II	NULL	UK
The Silent Passenger	/wiki/The_Silent_Passenger	1935	Reginald Denham	Peter Haddon, John Loder	Crime	NULL	UK
The Silent Village	/wiki/The_Silent_Village	1943	Humphrey Jennings	No professional actors used	World War II drama documentary	NULL	UK
The Silent Witness	/wiki/The_Silent_Witness	1932	R.L. Hough	Lionel Atwill, Greta Nissen, Helen Mack	Drama, Mystery	NULL	USA
The Silk Express	/wiki/The_Silk_Express	1933	NULL	NULL	NULL	NULL	USA
The Silken Affair	/wiki/The_Silken_Affair	1956	Roy Kellino	David Niven, Geneviève Page	Comedy	NULL	UK
The Silver Chalice	/wiki/The_Silver_Chalice_(film)	1954	Victor Saville	Paul Newman, Virginia Mayo	Drama	Warner Bros.; first film for Newman	USA
The Silver Cord	/wiki/The_Silver_Cord_(film)	1933	NULL	NULL	NULL	NULL	USA
The Silver Fleet	/wiki/The_Silver_Fleet	1943	Vernon Sewell, Gordon Wellesley	Ralph Richardson, Googie Withers	World War II	NULL	UK
The Silver Greyhound	/wiki/The_Silver_Greyhound_(1932_film)	1932	William C. McGann	Percy Marmont, Anthony Bushell	Crime	NULL	UK
The Silver Streak	/wiki/The_Silver_Streak	1934	Thomas Atkins	Charles Starrett, Sally Blane	Drama	NULL	USA
The Simple Things	/wiki/The_Simple_Things	1953	NULL	Mickey Mouse	Animation	7 minutes	USA
The Simpsons Movie	/wiki/The_Simpsons_Movie	2007	David Silverman	Dan Castellaneta, Julie Kavner, Nancy Cartwright, Yeardley Smith	Animation	based on The Simpsons	USA
The Sin of Harold Diddlebock	/wiki/The_Sin_of_Harold_Diddlebock	1947	Preston Sturges	Harold Lloyd	Comedy	Universal/RKO	USA
The Sin of Madelon Claudet	/wiki/The_Sin_of_Madelon_Claudet	1931	Edgar Selwyn	Helen Hayes, Lewis Stone	Drama	NULL	USA
The Singer Not the Song	/wiki/The_Singer_Not_the_Song	1961	Roy Ward Baker	Dirk Bogarde, John Mills	Western	NULL	UK
The Singer of Naples	/wiki/The_Singer_of_Naples	1935	Howard Bretherton, Moreno Cuyar	Enrico Caruso, Jr., Mona Maris	Musical	Spanish language	USA
The Singing Cop	/wiki/The_Singing_Cop_(film)	1938	Arthur B. Woods	Keith Falkner, Chili Bouchier	Comedy	NULL	UK
The Singing Detective	/wiki/The_Singing_Detective_(film)	2003	Keith Gordon	Robert Downey, Jr., Robin Wright Penn, Mel Gibson	Musical comedy	based on The Singing Detective	USA
The Singing Kid	/wiki/The_Singing_Kid	1936	William Keighley	Al Jolson, Sybil Jason, Beverly Roberts	Musical	Warner Bros.	USA
The Singing Nun	/wiki/The_Singing_Nun_(film)	1966	Henry Koster	Debbie Reynolds, Ricardo Montalbán, Greer Garson	Musical Biography	based on life of Jeanine Deckers	USA
The Single Moms Club	/wiki/The_Single_Moms_Club	2014	Tyler Perry	Nia Long Amy Smart Cocoa Brown Wendi McLendon-Covey	Drama	Lions Gate Entertainment	USA
The Singles Ward	/wiki/The_Singles_Ward	2002	Kurt Hale	Will Swenson, Connie Young, Daryn Tufts	Comedy	NULL	USA
The Sinister Urge	/wiki/The_Sinister_Urge_(film)	1961	Ed Wood	Kenne Duncan, Jean Fontaine	Drama	NULL	USA
The Sins of Rachel Cade	/wiki/The_Sins_of_Rachel_Cade	1961	Gordon Douglas	Angie Dickinson, Peter Finch, Roger Moore	Drama	Warner Bros.	USA
The Sisterhood of the Traveling Pants	/wiki/The_Sisterhood_of_the_Traveling_Pants_(film)	2005	Ken Kwapis	Amber Tamblyn, America Ferrera, Blake Lively, Alexis Bledel	Comedy-drama	based on The Sisterhood of the Traveling Pants by Ann Brashares	USA
The Sisterhood of the Traveling Pants 2	/wiki/The_Sisterhood_of_the_Traveling_Pants_2	2008	Sanaa Hamri	Amber Tamblyn, America Ferrera, Blake Lively, Alexis Bledel	Comedy-drama	Warner Bros., Based on Forever in Blue: The Fourth Summer of the Sisterhood preceded by The Sisterhood of the Traveling Pants	USA
The Sisters	/wiki/The_Sisters_(1938_film)	1938	Anatole Litvak	Bette Davis, Errol Flynn, Anita Louise	Drama	NULL	USA
The Sisters	/wiki/The_Sisters_(2005_film)	2005	Arthur Allan Seidelman	Maria Bello, Mary Stuart Masterson, Erika Christensen	Drama	based on Three Sisters by Anton Chekhov	USA
The Sitter	/wiki/The_Sitter_(2011_film)	2011	David Gordon Green	Jonah Hill, Max Records, Ari Graynor, J. B. Smoove, Sam Rockwell	Comedy	20th Century Fox	USA
The Sixth Sense	/wiki/The_Sixth_Sense	1999	M. Night Shyamalan	Bruce Willis, Haley Joel Osment, Toni Collette, Donnie Wahlberg, Olivia Williams	Suspense	5 Oscar nominations	USA
The Skeleton Key	/wiki/The_Skeleton_Key	2005	Iain Softley	Kate Hudson	Horror	NULL	USA
The Skeleton Twins	/wiki/The_Skeleton_Twins	2014	Craig Johnson	Kristen Wiig Bill Hader Luke Wilson Ty Burrell	Comedy-drama	Roadside Attractions	USA
The Skin Game	/wiki/The_Skin_Game_(1931_film)	1931	Alfred Hitchcock	Edmund Gwenn, Helen Haye	Drama	NULL	UK
The Skull	/wiki/The_Skull	1965	Freddie Francis	Peter Cushing, Patrick Wymark	Horror	NULL	UK
The Skulls	/wiki/The_Skulls_(film)	2000	Rob Cohen	Joshua Jackson, Paul Walker	Thriller	NULL	USA
The Sky's the Limit	/wiki/The_Sky%27s_the_Limit_(1938_film)	1938	Jack Buchanan, Lee Garmes	Jack Buchanan, Mara Loseff	Comedy/Musical	NULL	UK
The Sky's the Limit	/wiki/The_Sky%27s_the_Limit_(1943_film)	1943	Edward H. Griffith	Fred Astaire, Joan Leslie, Robert Benchley, Robert Ryan	Musical Comedy	RKO	USA
The Skydivers	/wiki/The_Skydivers	1963	Coleman Francis	Anthony Cardoza, Jimmy Bryant	Drama	NULL	USA
The Slammin' Salmon	/wiki/The_Slammin%27_Salmon	2009	Kevin Heffernan	Michael Clarke Duncan, Jay Chandrasekhar, Kevin Heffernan, Steve Lemme, Paul Soter, Erik Stolhanske, April Bowlby, Sendhil Ramamurthy, Lance Henriksen, Olivia Munn, Vivica A. Fox, Morgan Fairchild	Comedy	Anchor Bay Films	USA
The Sleeping Cardinal	/wiki/The_Sleeping_Cardinal	1931	Leslie S. Hiscott	Arthur Wontner, Ian Fleming	Mystery	NULL	UK
The Sleeping City	/wiki/The_Sleeping_City	1950	George Sherman	Richard Conte, Coleen Gray	Film noir	Shot in semidocumentary style	USA
The Sleeping Room	/wiki/The_Sleeping_Room	2014	John Shackleton	Leila Mimmack, Joseph Beattie, Julie Graham, Christopher Adamson, David Sibley, Chris Waller	Horror	Movie Mogul Films	UK
The Slender Thread	/wiki/The_Slender_Thread	1965	Sydney Pollack	Sidney Poitier, Anne Bancroft, Telly Savalas	Drama	Paramount	USA
The Slipper and the Rose	/wiki/The_Slipper_and_the_Rose	1976	Bryan Forbes	Gemma Craven, Richard Chamberlain, Michael Hordern, Margaret Lockwood	Musical	NULL	UK
The Slugger's Wife	/wiki/The_Slugger%27s_Wife	1985	Hal Ashby	Michael O'Keefe, Rebecca De Mornay	Romance	script by Neil Simon	USA
The Small Back Room	/wiki/The_Small_Back_Room	1949	Michael Powell, Emeric Pressburger	David Farrar, Kathleen Byron, Jack Hawkins	World War II	NULL	UK
The Small Voice	/wiki/The_Small_Voice	1948	Fergus McDonell	Valerie Hobson, James Donald, Howard Keel	Drama/thriller	NULL	UK
The Small World of Sammy Lee	/wiki/The_Small_World_of_Sammy_Lee	1963	Ken Hughes	Anthony Newley, Julia Foster	Drama	NULL	UK
The Smallest Show on Earth	/wiki/The_Smallest_Show_on_Earth	1957	Basil Dearden	Bill Travers, Virginia McKenna, Peter Sellers	Comedy	NULL	UK
The Smart Aleck	/wiki/The_Smart_Aleck	1951	John Guillermin	Peter Reynolds, Mercy Haystead	Crime	NULL	UK
The Smashing Bird I Used to Know	/wiki/The_Smashing_Bird_I_Used_to_Know	1969	Robert Hartford-Davis	Maureen Lipman, Dennis Waterman, Patrick Mower	Drama	NULL	UK
The Smiling Lieutenant	/wiki/The_Smiling_Lieutenant	1931	Ernst Lubitsch	Maurice Chevalier, Claudette Colbert, Miriam Hopkins	Musical comedy	NULL	USA
The Smoke	/wiki/The_Smoke_(film)	2014	Ben Pickering	Matt Di Angelo, Lili Bordán, Alan Ford, Stephen Marcus, Lindsay Armaou	Crime Thriller	Signature Entertainment	UK
The Smokers	/wiki/The_Smokers_(film)	2000	Kat Slater	Dominique Swain, Busy Philipps, Keri Lynn Pratt, Nicholas M. Loeb, Oliver Hudson	Drama	NULL	USA
The Smurfs	/wiki/The_Smurfs_(film)	2011	Raja Gosnell	Neil Patrick Harris, Jayma Mays, George Lopez (voice), Katy Perry (voice), Hank Azaria, Sofía Vergara, Alan Cumming (voice), Jonathan Winters (voice), Anton Yelchin (voice), Paul Reubens (voice), John Oliver (voice), Kenan Thompson (voice), Fred Armisen (voice), B. J. Novak (voice), Jeff Foxworthy (voice), Tim Gunn, Wolfgang Puck (voice)	Family, Live-action	Columbia Pictures, Sony Pictures Animation, The Kerner Entertainment Company Based on the comic book series by Peyo and the 1981 animated TV series of the same name Preceded by The Smurfs and the Magic Flute (1976)	USA
The Smurfs 2	/wiki/The_Smurfs_2	2013	Raja Gosnell	Neil Patrick Harris, Jayma Mays, Hank Azaria, Tim Gunn, Brendan Gleeson, Katy Perry, Jonathan Winters, Alan Cumming, Fred Armisen, George Lopez, Anton Yelchin, John Oliver, Christina Ricci, J. B. Smoove, Frank Welker	Adventure, Family	Columbia Pictures, Sony Pictures Animation Preceded by The Smurfs (2011)	USA
The Smurfs: The Legend of Smurfy Hollow	/wiki/The_Smurfs:_The_Legend_of_Smurfy_Hollow	2013	Stephan Franck	Fred Armisen, Melissa Sturm, Jack Angel, Alan Cumming, Anton Yelchin, Hank Azaria, Tom Kane	Animated, Family	Sony Pictures Animation, Direct-to-video Based on the short story of the same name by Washington Irving	USA
